path,sentence
wav/griots-r16-1-Tx@-191.38-197.36.wav,A Y'A DƆN N'I YE SOKƐ KƆNI BOLI N'A DONNA JABAFORO LA K'A SƆRƆ JABSIƝƐN FALENTƆLANIN DON SO SEN NI JABA TƐ BƐN O
wav/griots-r16-1-Tx@-198.047-202.481.wav,A YE ƝAMINA MARAKAMUSOKƆRƆBA DƆ BƐ YE O KA JABAWORO JABA SIYƐN BƐƐ KARI
wav/griots-r16-1-Tx@-203.664-206.569.wav,MUSOKƆRƆBA IN BƆRA KA NA A YE DƐSƐ LAJƐ
wav/griots-r16-1-Tx@-206.776-208.571.wav,DƐSƐ Y'A LAJƐ
wav/griots-r16-1-Tx@-208.761-213.19.wav,A KO N DENKƐDƐSƐ KO NAAMU A KO I YE N TƆƝƆ DƐ
wav/griots-r16-1-Tx@-21.333-31.212.wav,MINNU B'A LA K'U KA WAATI BILA WAATI YE MUN DE YE MAA MAKOƝƐWAATI MIN B'U LA KA SƆN KA ANW LAMƐN K'U KA WAATI BILA U Y'O WALAƝUMANDƆN MIN FANA KƐ ANW KA FOLI B'U YE DAN TƐ FOLI MIN NA
wav/griots-r16-1-Tx@-213.666-217.154.wav,DƐSƐ KO COGO JUMƐN A KO NE YE MUSOKƆRƆBA DE YE
wav/griots-r16-1-Tx@-217.619-229.428.wav,I YE N KA FAATANYA JIRA N NA E YE MISIKINƐYA JIRA N NA E Y'A JIRA K'I BƐ NE NI FUNANKEYA CƐ O DE Y'A TO I Y'I KA SOKƐ BOLI KA DON NE KA JABAWOROIN NA
wav/griots-r16-1-Tx@-229.857-231.952.wav,DƐSƐ I KA D'A LA NE T'A HAKƐ TO I YE DƐ
wav/griots-r16-1-Tx@-234.047-235.904.wav,KUMA IN MA TIGƐ I NI ƝƆGƆN CƐ
wav/griots-r16-1-Tx@-236.095-238.761.wav,DƐSƐ KƆRƆ MINNU BƐ YE OLU DA DONNA KUMA NA
wav/griots-r16-1-Tx@-239.142-241.476.wav,OLU TAAMA NA KA GƐRƐ DƐSƐ NI MUSOKƆRƆBA IN NA
wav/griots-r16-1-Tx@-241.857-246.047.wav,MUSOKƆRƆ BA IN FANA MA KUMA DABILA FO A GƐRƐLA U KA O DON DUGUTIGI LA
wav/griots-r16-1-Tx@-246.285-249.19.wav,MANSAKƐ DƆ TUN BƐ YE KO BƐTILƐN SACKO
wav/griots-r16-1-Tx@-249.428-252.761.wav,BƐTILƐN SAKƆ ALE MƆKƐ A TƆGƆ DE TUN YE KO BUWAFIN SAKƆ
wav/griots-r16-1-Tx@-253.38-256.761.wav,O DON KAMA O Y'A SƆRƆ BUWAFIN SAKƆ DE TUN BƐ MANSAYA LA ƝIAMINA
wav/griots-r16-1-Tx@-257.556-260.285.wav,KUMA IN YƐLƐNNA BUWAFIN SAKƆ KAN
wav/griots-r16-1-Tx@-260.666-269.792.wav,BUWAFIN SAKƆ YE DƐSƐ WELE A YE MUSOKRBA IN WELE YALI HAKƐ MIN BƐ YE N'I YE A TƐMƐ A DAN KAN YALI AN BƐ KO IN KƐ COGO DI
wav/griots-r16-1-Tx@-276.714-282.904.wav,FƆLƆ KUNU BAMANAN TUN TƐ SELI U TƐ SILAMƐYA ƝƐDƆN NKA BAMANAN TUN BƐ SIRAN HAKƐ ƝƐ KOJUGU
wav/griots-r16-1-Tx@-283.428-289.654.wav,NI BAMANAN SƆMINA KA DƆN BƐƐ K'A FƆ K'I Y'A TƆƝƆ WALI ALE Y'I TƆƝƆ A BƐ FƐƐRƐ BƐƐ KƐ K'I KA HAKƐ SEGIN I MA
wav/griots-r16-1-Tx@-290.0-297.095.wav,DƐSƐ KƆRƆW KO DƐSƐ MA U KO MUSOKƆRƆBA KƆMI A MADIƝƐ A KA JABAFORO KƆ YALI AN B'A KƐ COGO DI
wav/griots-r16-1-Tx@-298.142-301.523.wav,KƆRƆ NINNU YE MIN FƆ DƐSƐ YE K'AN B'I TO YAN
wav/griots-r16-1-Tx@-301.809-305.857.wav,JI TA BARAKOLON NA BA LA I BƐN'A KƐ MUSOKƆRƆBA KA JABA KAN
wav/griots-r16-1-Tx@-306.0-309.904.wav,I BƐ TILA KA TI TA SU COGO MIN I BƐ TILA KA JI TA TILEFƐ TEN TƆ
wav/griots-r16-1-Tx@-31.666-43.738.wav,O TƐMƐNEN KƆFƐ KA BƆ YE N'AN YE FOLI BILA AN LAMƐNBAGAW ANI AN LAJƐBAGAW MA AN BƐ AN BANGEBAGAW WALEƝUMANDƆN ALA YE AN KA DIƝƐNATIGƐ SABABU DI CƐ MINNU NI MUSO MINNU MA MANSAW DAN TƐ AW LA
wav/griots-r16-1-Tx@-310.285-323.823.wav,I YE TƆƝƆNI MIN KƐ KA MUSOKƆRƆBA KA JABAFORO JABASIYƐN KARI N'I YE JI KURA MIN KƐ A KAN NI O FALENNA O KƆRƆ B'A JIRA KO I Y'A KA HAKƐ MIN TA K'O YE HAKƐ WULILI KA BƆ I KAN N'I MA O KƐ ANW TƐ SEGIN N'I BILEN KA TAA
wav/griots-r16-1-Tx@-324.238-327.666.wav,KO IN YE DƐSƐ TƆƆRƆ KƆSƐBƐ
wav/griots-r16-1-Tx@-334.285-336.238.wav,A BALEMAW NI A KƆROW KA TAA K'A TO
wav/griots-r16-1-Tx@-336.38-339.571.wav,O YE KO YE MIN N'A MA BƐN ALE A KƐYƆRƆ LA HABADA
wav/griots-r16-1-Tx@-340.809-343.714.wav,DƐSƐ Y'A MIIRI A Y'A HAKILI JAGABƆ
wav/griots-r16-1-Tx@-343.857-347.047.wav,I Y'A DƆN FƆLƆ KƆFƐSEN TUN TƐ BILA ƝƐFƐSEN HABADA
wav/griots-r16-1-Tx@-347.238-357.238.wav,NI KƆRƆ TUN YE KUMA MIN FƆ DƆGƆNI YE HALI N'A YASƆRƆLA A TUN BƐ BƐN I KA DEGUNNI MA I TUN BƐ SƆN KƆRƆW KA O KUMAKAN O MA K'A DA MUN DE KAN MIN NA ALA YE OLU DA K'OLU KƐ I KƆRƆ YE
wav/griots-r16-1-Tx@-357.571-367.761.wav,DƐSƐ KO A KOROW MA A KO A YE MIN FƆ O TUMA N SƆNNA N BƐ BAARAKƐ MUSOKƆRƆBA IN YE MIN NA N BƐ SE K'A KA JABAFORO HAKƐ SEGIN A MA COGOYA MIN NA
wav/griots-r16-1-Tx@-367.904-369.714.wav,NIN KƐRA U KA BƐNKAN
wav/griots-r16-1-Tx@-369.809-372.523.wav,U TAARA KARATA JAMANA KAN
wav/griots-r16-1-Tx@-372.952-378.523.wav,DƐSƐ TORA ƝAMINA YE A B'A LA KA JI TA K'A KƐ MUSOKƆRƆBA KA JABAFORO KAN
wav/griots-r16-1-Tx@-382.666-391.523.wav,N M'A F'I YE KO HADAMADEN BƐƐ LAJƐLEN JAMU A BƐƐ LAJƐLEN NI A NINYƆRƆ BƐƐ LAJƐLEN NI JƆYƆRƆ A BƐƐ LAJƐLEN NI A KA HAKƐ DON
wav/griots-r16-1-Tx@-392.571-399.428.wav,HADAMADEN N'I KƐRA MANSADEN YE K'I BƆRA MANSA KABILA KƆNƆ TUURU TUURU YE
wav/griots-r16-1-Tx@-399.428-411.857.wav,TUURU TUURU YE MUN YE NI MANSAYA TUURU SERA E MA DON MIN NAK'A SƆRƆ HALI N'I E TƐ JAMANA KAN TƆW BƐ WULI U BƐ FARA ƝƆGƆN KAN E BƐ YƆRƆ MIN U BƐ TAAMA KA E SƐGƐRƐ U B'A JIRA I LA KA O TUMA KO MANSAYA TUURU SERA I MA DƐ
wav/griots-r16-1-Tx@-412.142-413.993.wav,I BƐ BAARA MIN NA I B'O BAARA BILA
wav/griots-r16-1-Tx@-414.095-419.142.wav,GOLOKAN SIGI MIN WAJIBIYARA I KAN I BƐNA KANA I SIGI GOLO KAN U BƐ MANSAYA FUGULA DON I KUNKOLO LA
wav/griots-r16-1-Tx@-420.225-422.606.wav,U TAARA FO KA DON BƆ DON KƆNƆ
wav/griots-r16-1-Tx@-423.035-425.165.wav,KALO TAARA FO KA KALO BƆ KALO KƆNƆ
wav/griots-r16-1-Tx@-425.668-432.453.wav,SAN TAARA KA SAN YƐLƐMA FO KA SAN BƆ SAN KƆNƆ KA NA NI DON YE O DON KARATA MANSASIW FƐ YEN MIN TUN BƐ GOLO KAN O BIN NAK
wav/griots-r16-1-Tx@-433.523-438.011.wav,MANSASIW YE ƝƆGƆN FARA ƝƆGƆN KAN U KO GOLOKANSIGI TUURU BƐ JƆNNI NA SISAN
wav/griots-r16-1-Tx@-44.38-47.619.wav,AN B'AW BARIKADA DAN TƐ BARIKADA MIN NA
wav/griots-r16-1-Tx@-444.029-448.288.wav,K' O TUMA NA A BƐ ƝAMINAAN KA SOKƐW SIRI AN KA TAA NƆFƐ AN KA TAA FƆ A YE
wav/griots-r16-1-Tx@-448.852-450.666.wav,U YE CƐW YƐLƐN SOKƐ KAN
wav/griots-r16-1-Tx@-450.857-452.523.wav,U YE NUMANBOLO NI KARAFE JIGIN
wav/griots-r16-1-Tx@-452.714-454.285.wav,SOKƐW TORA KA PƐRƐ PƐRƐ PƐRƐ KƐ N'U YE
wav/griots-r16-1-Tx@-454.635-456.716.wav,KEƝANJETA NI MARAMA JETA YE PƐRƐ PƐRƐ PƐRƐ KƐ
wav/griots-r16-1-Tx@-457.492-459.38.wav,SIRAMAKANMA YE PƐRƐ PƐRƐ PƐRƐ K'Ɛ N'U YE
wav/griots-r16-1-Tx@-459.666-462.142.wav,SOKƐW BOLILA U MA JƆ FO ƝAMINA
wav/griots-r16-1-Tx@-463.666-467.095.wav,U YE BUWAFIN SAKƆ WELE O DONNIN KA MA ALE DE YE ƝIAMINA DUGUTIGI YE
wav/griots-r16-1-Tx@-472.38-477.952.wav,MUSOKƆRƆBA MIN N' A TƆƝƆNA Ɛ NE HAKILI LA NI MAA TA KA GƐLƐN OLU MINNU TƆƝƆNA OLU DE TA KA GƐLƐN
wav/griots-r16-1-Tx@-478.142-481.523.wav,U Y'O MUSOKƆRƆBA INWELE KA NA KO KARATA MANSASIW NANA
wav/griots-r16-1-Tx@-48.434-51.523.wav,NE BE SEGU DUGUKOLO KAN
wav/griots-r16-1-Tx@-481.803-483.577.wav,K'U NANA DƐSƐKƆRƆ KULUBALI NƆFƐ
wav/griots-r16-1-Tx@-483.761-490.619.wav,MIN NA GOLOKANSIGI TUURU SERA A MA K'I KA DI U MA I KA YAAFA I KA KƐLEN KƆ U BƐ TAA SIGI GOLO KAN
wav/griots-r16-1-Tx@-490.793-505.571.wav,KMA KƆNI FƆLEN DƐSƐ YE NKA ALE TƐ SƆN SABULA KA D'A KAN N'I MA ƝƐ K'I BƐ KƐ MANSA YE I BƐ KƐ MANSAYE KA SE DE TO I YE ALE BƐ BAARA MIN NA A BƐ FƆ O MA KO JƆNYA BAARA O TUMA MAA TƐ JƆNKƐ BƆ JƆNYA BAARA LA K'I BƐ T'O KƐ MANSA YE DƐ
wav/griots-r16-1-Tx@-505.809-515.114.wav,O TUMA N BƐ SARATI KELEN D'AW YE NI AW MA ƝƐ K'A FƆ K'O KUMAKAN IN DUNBELENDON K'O TƐ FALEN FIYEWU NE SƆNNA
wav/griots-r16-1-Tx@-51.97-59.666.wav,N'I Y'A MƐN KO SEGU DUGUKOLO SEGU YE NAANI YE MARAKADUGU YE KƆNƆNTƆN YE DODUGU YE DUGU TAN NI FILA YE FILADUGU YE DUGU DUURU YE
wav/griots-r16-1-Tx@-515.333-517.142.wav,NKA KA SARATI YE MUN YE
wav/griots-r16-1-Tx@-520.571-527.428.wav,ƝAMINAKAW NE BILALI MIN KƐ JƆNYABAARA LA NI NE KƐRA JƆN YE ƝAMINA YE NE BƐ N KA FUNU MƆNƐ MNƐ ƝAMINAKAW LA
wav/griots-r16-1-Tx@-527.714-535.666.wav,U YE N BILA O BAARA MIN NA NI N YE O BAARA KƐ U YE SƆNGƆ TƐ BAARA IN NA DƐO TUMA O DUSUKASI KAMA N BƐNA ƝAMINA BON N BƐ ƝAMINA CI
wav/griots-r16-1-Tx@-536.142-542.714.wav,ƝAMINA BUWAFIN SAKƆ JAMU HAKƐ MINNU BƐ ƝAMINA O DONNIN KAMA O DON KULANBAKAW BƐ ƝAMINA
wav/griots-r16-1-Tx@-543.142-545.095.wav,O DON KULANIKAW BƐ ƝAMINA
wav/griots-r16-1-Tx@-545.285-547.539.wav,O DON KELEN KAMA SAKOLAKAW BƐ ƝAMINA
wav/griots-r16-1-Tx@-548.047-550.0.wav,O DON KAMA BERETELAKAW BƐ ƝAMINA
wav/griots-r16-1-Tx@-550.142-551.761.wav,O DON KELEN KAMA KUMALAKAW BƐ ƝAMINA
wav/griots-r16-1-Tx@-551.857-554.571.wav,NIN YE ƝAMINA DUGULEN DUGULEN TƆGƆW DE YE
wav/griots-r16-1-Tx@-554.819-557.333.wav,U Y'A DUGULEN BƐƐ LAJƐLEN WELE KA FARA ƝƆƆN KAN
wav/griots-r16-1-Tx@-561.333-562.714.wav,K' YE GASI JUMƐN DE YE
wav/griots-r16-1-Tx@-562.857-565.919.wav,Ɔ KO MAA TƐ MANSA DEN MINƐ K'A O KƐ JƆN YE
wav/griots-r16-1-Tx@-566.19-568.047.wav,ANW YE MANSA DEN MINƐ K'A KƐ JƆN YE
wav/griots-r16-1-Tx@-568.433-575.0.wav,A DUN KALIKAN DON KO N'A TAARA WA NI A KƐRA MANSA YE K'A TAN KA DUGU TO K'A BAN KA DUGU BON DƐ
wav/griots-r16-1-Tx@-575.142-578.927.wav,U UNANA YAAFA DELI DƐSƐKƆRƆ KULIBALI FƐ
wav/griots-r16-1-Tx@-579.142-583.239.wav,A KO KO A B'A LA KA YAAFA MIN ƝINI NE FƐ O YAAFA TUMA TƐMƐNA
wav/griots-r16-1-Tx@-588.904-590.668.wav,E TUN KA KAN KA YAAFA ANW MA NKA
wav/griots-r16-1-Tx@-59.809-62.547.wav,N SIGILEN BƐ SEGU DUGUKOLO YƆRƆ JUMƐN KA
wav/griots-r16-1-Tx@-590.857-596.142.wav,AW MA SƆNNI MIN KƐ KA YAAFA NE MA NE KƐLEN KƆ MANSA YE NE KELEN KA SE SƆRƆ KO NE FANA KA YAAFA AW MAN BƐ N KA FUNU MƆNƐ MINƐ DƐ
wav/griots-r16-1-Tx@-601.285-610.666.wav,LAADA MIN BƐ U BOLO O DONNI KAMA NI U KA KAN KA O LAADA KƐ U KA MANSA SIGILI LA U Y'U LAADA BƐƐ LAJƐLEN TILEN U NI DƐSƐ CƐ
wav/griots-r16-1-Tx@-610.952-613.333.wav,MANSAYA FINI SABA U Y'O DON A LA
wav/griots-r16-1-Tx@-613.676-616.295.wav,KAN MANSAYA KONKORO BAFUGULA DON A KUN NA
wav/griots-r16-1-Tx@-616.666-619.0.wav,KA TULO KELEN SG KA SUN MUTUKALE KELEN DON A LA
wav/griots-r16-1-Tx@-619.428-622.761.wav,KA KONGORO DULONKI DON A LA KA KONGORO KULUSI DON A LA
wav/griots-r16-1-Tx@-62.809-65.557.wav,N BƐ TAA KARATA MANSASIW KA JAMANA KAN
wav/griots-r16-1-Tx@-622.904-625.523.wav,KA GOLOJALAN MABARA FILA DILAN K'O BILA
wav/griots-r16-1-Tx@-625.619-627.666.wav,A B'A KINI SEN DON KELEN NA A B'A NUMAN SEN DON KELEN NA
wav/griots-r16-1-Tx@-627.857-632.142.wav,O TUMA MANSAYA DAFARA A BƐ SISINNI BERE MIN YE U YE TANGANNABERE DI A MA
wav/griots-r16-1-Tx@-633.765-637.476.wav,DUGU JUMƐN DE LA KARATA KARATA DUGU JUMƐN DE LA JABE
wav/griots-r16-1-Tx@-66.905-75.619.wav,N'I Y'A MƐN KO MANSASI MANSA SI JAMU HAKƐ MIN BƐ YE DIƝƐ KƆNƆ DIƝƐ YƐRƐ BƐƐ LAJƐLEN KƆNƆ JAMU BƐ TAA BƐN JAMANA TAN NI SABA DE MA
wav/griots-r16-1-Tx@-75.904-81.783.wav,O JAMANA TAN NI SABA JAMANA WƆƆRƆ DE YE JAMANA WOLONWULA SƆN JAMU NA DIƝƐ TƆ TƐ FOSI KALAMA JAMUKO LA
wav/griots-r16-1-Tx@-8.285-10.142.wav,NE NISƆNDIYARA
wav/griots-r16-1-Tx@-83.097-90.047.wav,O SIRATIGƐ LA KARATA MANSASIW KA JAMU DƆ TUN BƐ YEN U TUN B'U MAJAMUN KO KULUBALI
wav/griots-r16-1-Tx@-94.152-98.507.wav,DEN KELEN MIN TUN BƐ YE N'A TUN BƐ FƆ A MA KO DEN ƝƐLEN N'I Y'A YE A DANCOGO CƐ KA ƝI
wav/griots-r16-1-Tx@-98.666-101.523.wav,NI MAA O MAA Y'A YE I B'A KANU DEN KELENKA BƆ I KA SO KƆNƆ
wav/griots-r16-7-Tx@-100.71-101.96.wav,A K'I MA KA FIYƐN
wav/griots-r16-7-Tx@-103.15-104.21.wav,I YE MANSA DE YE
wav/griots-r16-7-Tx@-106.104-107.37.wav,U Y'E FAW YE
wav/griots-r16-7-Tx@-107.45-108.753.wav,E FAW FƆRA MINNU KƆ
wav/griots-r16-7-Tx@-108.898-114.01.wav,OLU YE MANSAW DE YE U Y'E MƆKƐW YE E MƆKƐW FƆRA MINNU KƆ U Y'E BENBAKƐW YE
wav/griots-r16-7-Tx@-114.51-116.61.wav,E T' A DƆN KA FƆ KO ƝAMINA BƐ NE KA MARA KƆNƆ WA
wav/griots-r16-7-Tx@-117.602-118.81.wav,NE JAMU YE JARA
wav/griots-r16-7-Tx@-119.303-120.41.wav,E JAMU YE KURUBALI
wav/griots-r16-7-Tx@-12.438-14.71.wav,AA DƐSƐ KO KO CIƝƐ YƐRƐ YƐRƐ LA
wav/griots-r16-7-Tx@-120.993-125.31.wav,E MƆKƐ TUN BƐ YEN SEGU ANW DE YE FANGA MINƐ E MƆKƐ LA N'O YE N'GOLO ƐƐ BITƆN KULIBALI
wav/griots-r16-7-Tx@-125.51-127.41.wav,ƐƐ BITƆN KURUBALI BƆLEN KƆ MANSAYA LA
wav/griots-r16-7-Tx@-128.81-131.21.wav,ANW NALEN KƆ MANSAYA LA KOMI BITƆN YE KURUBALI YE
wav/griots-r16-7-Tx@-131.51-132.61.wav,E YE KURUBALI YE
wav/griots-r16-7-Tx@-132.737-134.561.wav,I TƐ SE KA NE KƐLƐ MIN NA
wav/griots-r16-7-Tx@-134.61-135.603.wav,NE YE JARA YE
wav/griots-r16-7-Tx@-135.791-141.405.wav,ANW KƐLEN MANSA YE O DE MA DIYA I YE O DE KA MA I TAARA KƐLƐ TIKƐ ƝAMINA I B'A DƆN K'A FƆ KO ƝAMINA BƐ NE KA MARA KƆNƆ
wav/griots-r16-7-Tx@-142.6-144.1.wav,N KA N BƐ NIN KELEN JURU DON I LA
wav/griots-r16-7-Tx@-144.71-146.41.wav,KAKƆLƆ MINNU B'I NƆFƐ
wav/griots-r16-7-Tx@-146.698-148.0.wav,NI MINNU CIƝƐ NA
wav/griots-r16-7-Tx@-148.21-149.51.wav,N BƐ NIN JURUDON I LA
wav/griots-r16-7-Tx@-15.81-17.41.wav,KO SIYARO SALIKU KO HƆRƆN DON
wav/griots-r16-7-Tx@-152.31-153.71.wav,DON MIN NA NI NE TƐ YEN
wav/griots-r16-7-Tx@-153.81-155.21.wav,MANSA MIN BƐ FƆ NA KƆ
wav/griots-r16-7-Tx@-156.01-158.41.wav,NI O Y'E MINƐ NIN ƝƆGƆN NA WƐRƐ LA
wav/griots-r16-7-Tx@-158.906-162.61.wav,NE YE DIƝƐNI MIN KƐ K'E TO YEN YALI O TIGI BƐNA SƆN K'E TO YEN WA
wav/griots-r16-7-Tx@-162.81-164.41.wav,A K'O KA GƐLƐN A K'O YE KELEN YE
wav/griots-r16-7-Tx@-164.599-169.51.wav,A KO E YE NI MIN KƐ NI NE Y'A JURU DON I LA KƐLƐ MAƝI AW NI ANW NI ƝƆGƆN CƐ WO
wav/griots-r16-7-Tx@-169.85-172.7.wav,E FƐNƐ FILƐ NIN YE KA NIN MEN KƐ N'A NE YE E MINƐ NI NIN YE
wav/griots-r16-7-Tx@-172.75-174.731.wav,N B'ALA KA KANGARI MIN DA I YE NKA BƐNA I BILA
wav/griots-r16-7-Tx@-18.3-19.7.wav,MUNNA A Y'A KA HƆRƆNYA DƆN
wav/griots-r16-7-Tx@-183.472-184.29.wav,A K'O TUMA
wav/griots-r16-7-Tx@-184.61-187.844.wav,AN KA YƐRƐWOLO TURA DA TURA MIN SI YE SAN WOLONWULA
wav/griots-r16-7-Tx@-187.993-189.2.wav,AN BƐƐ K'AN KAL'A KAN
wav/griots-r16-7-Tx@-189.31-190.71.wav,AN KA TURA DA A KAN TIGƐ
wav/griots-r16-7-Tx@-190.91-192.31.wav,JOLI MIN BƐ BƆ
wav/griots-r16-7-Tx@-192.519-193.88.wav,ANW MINNU YE KAKƆLƆW YE
wav/griots-r16-7-Tx@-193.97-195.346.wav,KAKƆLƆW K'U KALEN A KAN
wav/griots-r16-7-Tx@-195.41-198.41.wav,AW MINNU KARATA MANSASIW YE AW BAMANAN K'U KALE A KAN
wav/griots-r16-7-Tx@-20.21-21.507.wav,MUNNA A Y'A KA HƆRƆNYA FƆ
wav/griots-r16-7-Tx@-203.801-205.71.wav,KALEKAN IN KƐRA DUGUKOLO YƆRƆ MIN
wav/griots-r16-7-Tx@-205.908-208.01.wav,A TE KUN MƆGƆ LA K'I NƐN KA DI
wav/griots-r16-7-Tx@-208.06-209.84.wav,A TE KUN MƆGƆ LA K'I NƐN KA GO
wav/griots-r16-7-Tx@-209.86-213.217.wav,KALEKAN IN MAA KELEN TƐ YEN MIN N'I BE SE KA KALEKEN IN KƆ SAGON
wav/griots-r16-7-Tx@-21.81-23.61.wav,SABU LA K'A D'A KAN ALE B'A DƆN
wav/griots-r16-7-Tx@-214.908-218.91.wav,U YE DRAPEAU DI SIYARO SALIKU MA KA TURA IN DA K'A KAN TIGƐ
wav/griots-r16-7-Tx@-218.956-220.16.wav,KA KALEKAN IN KƐ
wav/griots-r16-7-Tx@-220.25-221.8.wav,U SARAKAMISI DA
wav/griots-r16-7-Tx@-223.63-225.5.wav,SOGO BƐƐ DUNNA K'A BAN PEWU
wav/griots-r16-7-Tx@-225.732-227.41.wav,O TUMA SEGU KƐLƐ U SEGIN NA
wav/griots-r16-7-Tx@-228.491-231.21.wav,O YE DƐSƐ TO A NƆ LA YEN SEBAAYA SƆRƆ LA
wav/griots-r16-7-Tx@-23.743-26.51.wav,KƐLƐ BE TƐMƐ U NI MƆGƆ MINNU NI ƝƆGƆN CƐ O DONNI KA MA
wav/griots-r16-7-Tx@-232.11-233.11.wav,SEBAYA SƆRƆ LA
wav/griots-r16-7-Tx@-233.996-235.307.wav,SEGU FAMA NATƆ LA
wav/griots-r16-7-Tx@-236.11-237.31.wav,A NANA SE DUGU DƆ LA
wav/griots-r16-7-Tx@-237.791-241.31.wav,A Y'I KANTO O MA O DUGU TƆGƆ DE TUN YE KO ƝAMINA SIRABA
wav/griots-r16-7-Tx@-241.714-246.01.wav,A Y'I KANTO O MA KO MINIƝAN SIRABA E JAMU YE KURUBALI
wav/griots-r16-7-Tx@-247.994-249.157.wav,KƐLƐ SƐGƐNNE DON
wav/griots-r16-7-Tx@-249.404-253.91.wav,E SƆNNA COGODI NE Y'E SIGI ƝAMINA NI MƆGƆW NI ƝƆGƆN CƐ MIN B'A TO KƐLƐ KA NA BIN ƝAMINA KAN
wav/griots-r16-7-Tx@-258.81-260.61.wav,ƐƐ DƐSƐ KA BƆ FƆ KARITA
wav/griots-r16-7-Tx@-26.606-27.47.wav,O MƆGƆ NINNU
wav/griots-r16-7-Tx@-260.71-262.61.wav,KA NA ƝAMINA KƐLƐ KA AW TO YAN
wav/griots-r16-7-Tx@-262.715-268.44.wav,KOMI AW KURUBALI DAMA DON ANW JARALA KAW KA FANGA DE MANDI AW YE O DE KAMA AW YE SIRA D'A MA A KA TAA
wav/griots-r16-7-Tx@-268.55-269.61.wav,N KA N BƐ TAA SEGU
wav/griots-r16-7-Tx@-270.01-274.01.wav,N BE KƐLƐ FANGA SƐGƐN NE FIƝƐ BƆ NI KƐLƐ SƐGƐN BƆRA N BE SEGIN N BƐNA I KA MA
wav/griots-r16-7-Tx@-275.21-276.11.wav,A KO BAASI TƐ
wav/griots-r16-7-Tx@-278.426-279.81.wav,A NANA SE DUGU DƆ MA
wav/griots-r16-7-Tx@-28.705-31.16.wav,KƐLƐ KƆNƆLA LA FƐN MINNU BƐ TƐMƐ U NI ƝƆGƆN CƐ ALE B'O DƆN
wav/griots-r16-7-Tx@-280.09-282.739.wav,O DUGU MANSAKƐ LAHIDU TUN B'A NI O NI ƝƆGƆN CƐ
wav/griots-r16-7-Tx@-284.117-286.11.wav,O DUGU MANSAKƐ Y'I KANTO A MA KO FAAMA
wav/griots-r16-7-Tx@-286.61-287.637.wav,A KO E DE YE FAAMA YE
wav/griots-r16-7-Tx@-288.41-289.893.wav,A KO MIN YE NE KƐ NE KƐ FAAMA YE
wav/griots-r16-7-Tx@-290.005-291.537.wav,O DE YE E FƐNƐ KƐ FAAMA
wav/griots-r16-7-Tx@-291.91-292.91.wav,A KO COGODI
wav/griots-r16-7-Tx@-293.4-295.4.wav,A KO DONGAN BE FIYƐ NE YE SEGU
wav/griots-r16-7-Tx@-299.41-301.46.wav,SEGU DUNUNBA WOLONFILA O BE FIYƐ NE YE
wav/griots-r16-7-Tx@-301.7-306.31.wav,ƐƐ O BƐƐ BE FƆ E YƐRƐ YE I KA MANSAYA LA O TUMA MANSAYA DE KO BƐ E KƆNƆ KA TƐMƐ NE KAN
wav/griots-r16-7-Tx@-307.293-309.1.wav,O K'A MA KO MANSAYA KO TƐ NE KƆNƆ KOYI
wav/griots-r16-7-Tx@-309.5-311.3.wav,N'A SƆRƆ LA NE KƐLƐ KUN DE TUN YE
wav/griots-r16-7-Tx@-31.91-33.91.wav,NI I YE NI MINƐ NI TIGI LA
wav/griots-r16-7-Tx@-311.5-312.5.wav,DUNUN WOLONFILA YE
wav/griots-r16-7-Tx@-312.9-314.303.wav,ANI N KA CƐ DUMAN MUSONINW
wav/griots-r16-7-Tx@-314.405-317.01.wav,ANI SEGU BURU TAN NI FILA MIN NI O ƝƆGƆN FIYƐN NE YE
wav/griots-r16-7-Tx@-317.036-321.914.wav,N'A SƆRƆ LA KO NE KƐLƐ KUN YE O DE KO YE O TUMA NE YE N KA OLU BƐƐ TA K'O D'I MA
wav/griots-r16-7-Tx@-327.404-329.21.wav,A KO KƐLƐ TƐMƐ TƆ LA KA YEN MINƐ
wav/griots-r16-7-Tx@-329.31-330.71.wav,KƐLƐ TƐMƐ TƆ LA YE YEN CI
wav/griots-r16-7-Tx@-331.009-331.71.wav,A TAARA SEGU
wav/griots-r16-7-Tx@-332.094-333.231.wav,SEGU MƆNZƆN
wav/griots-r16-7-Tx@-333.623-337.2.wav,A YE SEGU KƐLƐ LA FIYƐN BƆ KO KƐLƐ K'A YƐRƐ LAFIYA
wav/griots-r16-7-Tx@-337.608-339.01.wav,O TUMA KƐLƐ Y'A YƐRƐ LAFIYA
wav/griots-r16-7-Tx@-339.31-340.51.wav,KƐLƐ KƐLEN K'A YƐRƐ LAFIYA
wav/griots-r16-7-Tx@-34.21-35.41.wav,KA MƆGƆ KA SE BAN
wav/griots-r16-7-Tx@-343.71-345.81.wav,A KO DUGU DƆ BƐ YEN
wav/griots-r16-7-Tx@-35.603-38.956.wav,FUNUN DE B'ALA A B'A KA FUNUN MƆNƐ MINƐ COGO MIN ALE B'O DƆN
wav/griots-r16-7-Tx@-350.41-355.61.wav,N NA TƆ LA SISAN N YE DƐNGƐNI CI KA DƐNGƐNI MANSA MINƐ KA N'A KUNKOLO CI N KA BOLI DA LA YAN SISAN
